,Year,Player,Salary,Position,Team
5987,1995,Zane Smith,1300000,Pitcher,Boston Red Sox
5988,1995,Erik Hanson,1125000,Pitcher,Boston Red Sox
5989,1995,Luis Alicea,800000,Second Baseman,Boston Red Sox
5990,1995,John Valentin,612500,Shortstop,Boston Red Sox
5991,1995,Reggie Jefferson,562500,First Baseman,Boston Red Sox
5992,1995,Tim Naehring,562500,Shortstop,Boston Red Sox
5993,1995,Rheal Cormier,500000,Pitcher,Boston Red Sox
5994,1995,Stan Belinda,450000,Pitcher,Boston Red Sox
5995,1995,Derek Lilliquist,450000,Pitcher,Boston Red Sox
5996,1995,Aaron Sele,292500,Pitcher,Boston Red Sox
5997,1995,Ken Ryan,272500,Pitcher,Boston Red Sox
5998,1995,Terry Shumpert,250000,Second Baseman,Boston Red Sox
5999,1995,Juan Bell,200000,Shortstop,Boston Red Sox
6000,1995,Chris Donnels,200000,Third Baseman,Boston Red Sox
6001,1995,Bill Haselman,200000,Catcher,Boston Red Sox
6002,1995,Mike Maddux,200000,Pitcher,Boston Red Sox
6003,1995,Willie McGee,200000,Outfielder,Boston Red Sox
6004,1995,Tim Wakefield,170000,Pitcher,Boston Red Sox
6005,1995,Rich Rowland,162500,Catcher,Boston Red Sox
6006,1995,Lee Tinsley,140000,Outfielder,Boston Red Sox
6007,1995,Troy O'Leary,125000,Outfielder,Boston Red Sox
6008,1995,Matt Stairs,115000,Outfielder,Boston Red Sox
6009,1995,Vaughn Eshelman,109000,Pitcher,Boston Red Sox
6010,1995,Joe Hudson,109000,Pitcher,Boston Red Sox
6011,1995,Frank Rodriguez,109000,Pitcher,Boston Red Sox
6012,1995,Larry Walker,4744302,Outfielder,Colorado Rockies
6013,1995,Bill Swift,3933333,Pitcher,Colorado Rockies
6014,1995,Andres Galarraga,3850000,First Baseman,Colorado Rockies
6015,1995,Dante Bichette,3100000,Outfielder,Colorado Rockies
6016,1995,Ellis Burks,3000000,Outfielder,Colorado Rockies
6017,1995,Marvin Freeman,1900000,Pitcher,Colorado Rockies
6018,1995,Darren Holmes,1800000,Pitcher,Colorado Rockies
6019,1995,Joe Girardi,1750000,Catcher,Colorado Rockies
6020,1995,Walt Weiss,1600000,Shortstop,Colorado Rockies
6021,1995,Bruce Ruffin,1000000,Pitcher,Colorado Rockies
6022,1995,Mike Kingery,600000,Outfielder,Colorado Rockies
6023,1995,Joe Grahe,525000,Pitcher,Colorado Rockies
6024,1995,Omar Olivares,410000,Pitcher,Colorado Rockies
6025,1995,Kevin Ritz,350000,Pitcher,Colorado Rockies
6026,1995,Mike Munoz,300000,Pitcher,Colorado Rockies
6027,1995,John Vander Wal,300000,Outfielder,Colorado Rockies
6028,1995,David Nied,275000,Pitcher,Colorado Rockies
6029,1995,Steve Reed,265000,Pitcher,Colorado Rockies
6030,1995,Eric Young,252500,Outfielder,Colorado Rockies
6031,1995,Armando Reynoso,250000,Pitcher,Colorado Rockies
6032,1995,Vinny Castilla,240000,Third Baseman,Colorado Rockies
6033,1995,Jim Tatum,135000,Catcher,Colorado Rockies
6034,1995,Curtis Leskanic,130000,Pitcher,Colorado Rockies
6035,1995,Juan Acevedo,109000,Pitcher,Colorado Rockies
6036,1995,Roger Bailey,109000,Pitcher,Colorado Rockies
6037,1995,Jason Bates,109000,Second Baseman,Colorado Rockies
6038,1995,Jorge Brito,109000,Catcher,Colorado Rockies
6039,1995,Wally Joyner,4800000,First Baseman,Kansas City Royals
6040,1995,Greg Gagne,4366667,Shortstop,Kansas City Royals
6041,1995,Kevin Appier,4337500,Pitcher,Kansas City Royals
6042,1995,Jeff Montgomery,4166667,Pitcher,Kansas City Royals
6043,1995,Tom Gordon,3300000,Pitcher,Kansas City Royals
6044,1995,Gary Gaetti,700000,Third Baseman,Kansas City Royals
6045,1995,Mark Gubicza,650000,Pitcher,Kansas City Royals
6046,1995,Brent Mayne,625000,Catcher,Kansas City Royals
6047,1995,Rusty Meacham,465000,Pitcher,Kansas City Royals
6048,1995,Bob Hamelin,435000,Designated Hitter,Kansas City Royals
6049,1995,Hipolito Pichardo,350000,Pitcher,Kansas City Royals
6050,1995,David Howard,325000,Shortstop,Kansas City Royals
6051,1995,Pat Borders,310000,Catcher,Kansas City Royals
6052,1995,Chris James,310000,Outfielder,Kansas City Royals
6053,1995,Tom Browning,300000,Pitcher,Kansas City Royals
6054,1995,Vince Coleman,250000,Outfielder,Kansas City Royals
6055,1995,Billy Brewer,220000,Pitcher,Kansas City Royals
6056,1995,Chris Haney,220000,Pitcher,Kansas City Royals
6057,1995,Mike Magnante,220000,Pitcher,Kansas City Royals
6058,1995,Dennis Rasmussen,185000,Pitcher,Kansas City Royals
6059,1995,Phil Hiatt,150000,Outfielder,Kansas City Royals
6060,1995,Tom Goodwin,145000,Outfielder,Kansas City Royals
6061,1995,Keith Lockhart,124000,Second Baseman,Kansas City Royals
6062,1995,Edgar Caceres,109000,Shortstop,Kansas City Royals
6063,1995,Jeff Grotewold,109000,Catcher,Kansas City Royals
6064,1995,Jose Mota,109000,Second Baseman,Kansas City Royals
6065,1995,Jon Nunnally,109000,Outfielder,Kansas City Royals
6066,1995,Chris Stynes,109000,Second Baseman,Kansas City Royals
6067,1995,Dilson Torres,109000,Pitcher,Kansas City Royals
6068,1995,Cecil Fielder,9237500,First Baseman,Detroit Tigers
6069,1995,Mike Henneman,4833334,Pitcher,Detroit Tigers
6070,1995,Travis Fryman,4150000,Third Baseman,Detroit Tigers
6071,1995,Lou Whitaker,3783334,Second Baseman,Detroit Tigers
6072,1995,Mike Moore,3333333,Pitcher,Detroit Tigers
6073,1995,David Wells,2000000,Pitcher,Detroit Tigers
6074,1995,Chad Curtis,1900000,Outfielder,Detroit Tigers
6075,1995,Kirk Gibson,1300000,Outfielder,Detroit Tigers
6076,1995,Alan Trammell,1300000,Shortstop,Detroit Tigers
6077,1995,Joe Boever,500000,Pitcher,Detroit Tigers
6078,1995,John Doherty,375000,Pitcher,Detroit Tigers
6079,1995,Juan Samuel,325000,Second Baseman,Detroit Tigers
6080,1995,Franklin Stubbs,310000,First Baseman,Detroit Tigers
6081,1995,Ron Tingley,280000,Catcher,Detroit Tigers
6082,1995,Scott Fletcher,225000,Second Baseman,Detroit Tigers
6083,1995,Chris Gomez,215000,Shortstop,Detroit Tigers
6084,1995,Brian Bohanon,185000,Pitcher,Detroit Tigers
6085,1995,John Flaherty,172500,Catcher,Detroit Tigers
6086,1995,Mike Gardiner,165000,Pitcher,Detroit Tigers
6087,1995,Greg Gohr,165000,Pitcher,Detroit Tigers
6088,1995,Kevin Wickander,160000,Pitcher,Detroit Tigers
6089,1995,Danny Bautista,145000,Outfielder,Detroit Tigers
6090,1995,Sean Bergman,137500,Pitcher,Detroit Tigers
6091,1995,Joe Hall,120000,Outfielder,Detroit Tigers
6092,1995,Mike Christopher,109000,Pitcher,Detroit Tigers
6093,1995,Bobby Higginson,109000,Outfielder,Detroit Tigers
6094,1995,Felipe Lira,109000,Pitcher,Detroit Tigers
6095,1995,David Maxcy,109000,Pitcher,Detroit Tigers
6096,1995,Todd Steverson,109000,Outfielder,Detroit Tigers
6097,1995,Kirby Puckett,6200000,Outfielder,Minnesota Twins
6098,1995,Rick Aguilera,4300000,Pitcher,Minnesota Twins
6099,1995,Kevin Tapani,3600000,Pitcher,Minnesota Twins
6100,1995,Chuck Knoblauch,2987500,Second Baseman,Minnesota Twins
6101,1995,Scott Erickson,1862500,Pitcher,Minnesota Twins
6102,1995,Mark Guthrie,775000,Pitcher,Minnesota Twins
6103,1995,Scott Leius,760000,Third Baseman,Minnesota Twins
6104,1995,Pedro Munoz,725000,Outfielder,Minnesota Twins
6105,1995,Alex Cole,500000,Outfielder,Minnesota Twins
6106,1995,Jerald Clark,400000,Outfielder,Minnesota Twins
6107,1995,Jeff Reboulet,250000,Shortstop,Minnesota Twins
6108,1995,Matt Merullo,200000,Catcher,Minnesota Twins
6109,1995,Pat Mahomes,177500,Pitcher,Minnesota Twins
6110,1995,Chip Hale,167500,Second Baseman,Minnesota Twins
6111,1995,Matt Walbeck,166000,Catcher,Minnesota Twins
6112,1995,Pat Meares,165000,Shortstop,Minnesota Twins
6113,1995,Mike Trombley,140000,Pitcher,Minnesota Twins
6114,1995,Dave Stevens,125000,Pitcher,Minnesota Twins
6115,1995,Eddie Guardado,122500,Pitcher,Minnesota Twins
6116,1995,Rich Becker,120000,Outfielder,Minnesota Twins
6117,1995,Rich Robertson,120000,Pitcher,Minnesota Twins
6118,1995,Greg W. Harris,115000,Pitcher,Minnesota Twins
6119,1995,Erik Schullstrom,113000,Pitcher,Minnesota Twins
6120,1995,Marty Cordova,109000,Outfielder,Minnesota Twins
6121,1995,Dan Masteller,109000,Outfielder,Minnesota Twins
6122,1995,Brad Radke,109000,Pitcher,Minnesota Twins
6123,1995,Scott Stahoviak,109000,Third Baseman,Minnesota Twins
6124,1995,Frank Thomas,7150000,First Baseman,Chicago White Sox
6125,1995,Robin Ventura,5100000,Third Baseman,Chicago White Sox
6126,1995,Tim Raines Sr.,3700000,Outfielder,Chicago White Sox
6127,1995,Ozzie Guillen,3500000,Shortstop,Chicago White Sox
6128,1995,Alex Fernandez,3250000,Pitcher,Chicago White Sox
6129,1995,Lance Johnson,2666667,Outfielder,Chicago White Sox
6130,1995,Wilson Alvarez,2200000,Pitcher,Chicago White Sox
6131,1995,Jim Abbott,2000000,Pitcher,Chicago White Sox
6132,1995,Ron Karkovice,1429167,Catcher,Chicago White Sox
6133,1995,Scott Radinsky,1150000,Pitcher,Chicago White Sox
6134,1995,John Kruk,1000000,First Baseman,Chicago White Sox
6135,1995,Roberto Hernandez,975000,Pitcher,Chicago White Sox
6136,1995,Mike Devereaux,800000,Outfielder,Chicago White Sox
6137,1995,Mike Lavalliere,750000,Catcher,Chicago White Sox
6138,1995,Kirk McCaskill,750000,Pitcher,Chicago White Sox
6139,1995,Craig Grebeck,670000,Second Baseman,Chicago White Sox
6140,1995,Jose DeLeon,600000,Pitcher,Chicago White Sox
6141,1995,Dave Martinez,550000,Outfielder,Chicago White Sox
6142,1995,Rob Dibble,400000,Pitcher,Chicago White Sox
6143,1995,Jason Bere,205000,Pitcher,Chicago White Sox
6144,1995,Warren Newson,200000,Outfielder,Chicago White Sox
6145,1995,Tim Fortugno,130000,Pitcher,Chicago White Sox
6146,1995,Norberto Martin,130000,Second Baseman,Chicago White Sox
6147,1995,Ray Durham,109000,Second Baseman,Chicago White Sox
6148,1995,Brian Keyser,109000,Pitcher,Chicago White Sox
6149,1995,Chris Tremie,109000,Catcher,Chicago White Sox
6150,1995,Jack McDowell,5400000,Pitcher,New York Yankees
6151,1995,Danny Tartabull,5300000,Outfielder,New York Yankees
6152,1995,Jimmy Key,4873700,Pitcher,New York Yankees
6153,1995,Wade Boggs,4624316,Third Baseman,New York Yankees
6154,1995,Don Mattingly,4420000,First Baseman,New York Yankees
6155,1995,Melido Perez,3450000,Pitcher,New York Yankees
6156,1995,John Wetteland,3375000,Pitcher,New York Yankees
6157,1995,Paul O'Neill,2800000,Outfielder,New York Yankees
6158,1995,Steve Howe,2300000,Pitcher,New York Yankees
6159,1995,Tony Fernandez,1500000,Shortstop,New York Yankees
6160,1995,Luis Polonia,1500000,Outfielder,New York Yankees
6161,1995,Jim Leyritz,1350000,Catcher,New York Yankees
6162,1995,Pat Kelly,1085000,Second Baseman,New York Yankees
6163,1995,Scott Kamieniecki,1000000,Pitcher,New York Yankees
6164,1995,Mike Stanley,562000,Catcher,New York Yankees
6165,1995,Scott Bankhead,500000,Pitcher,New York Yankees
6166,1995,Bernie Williams,400000,Outfielder,New York Yankees
6167,1995,Randy Velarde,350000,Shortstop,New York Yankees
6168,1995,Dion James,300000,Outfielder,New York Yankees
6169,1995,Rob MacDonald,260000,Pitcher,New York Yankees
6170,1995,Bob Wickman,220000,Pitcher,New York Yankees
6171,1995,Josias Manzanillo,175000,Pitcher,New York Yankees
6172,1995,Sterling Hitchcock,125000,Pitcher,New York Yankees
6173,1995,Gerald Williams,125000,Outfielder,New York Yankees
6174,1995,Dave Silvestri,116000,Shortstop,New York Yankees
6175,1995,Joe Ausanio,110000,Pitcher,New York Yankees
6176,1995,Brian Boehringer,109000,Pitcher,New York Yankees
6177,1995,Russ Davis,109000,Third Baseman,New York Yankees
6178,1995,Andy Pettitte,109000,Pitcher,New York Yankees
6179,1995,Mariano Rivera,109000,Pitcher,New York Yankees
6180,1996,Mark Langston,5000000,Pitcher,Los Angeles Angels
6181,1996,Chili Davis,3800000,Designated Hitter,Los Angeles Angels
6182,1996,Chuck Finley,3000000,Pitcher,Los Angeles Angels
6183,1996,Tim Salmon,2500000,Outfielder,Los Angeles Angels
6184,1996,Jim Abbott,2200000,Pitcher,Los Angeles Angels
6185,1996,Lee Smith,2100000,Pitcher,Los Angeles Angels
6186,1996,Gary DiSarcina,1600000,Shortstop,Los Angeles Angels
6187,1996,Randy Velarde,800000,Shortstop,Los Angeles Angels
6188,1996,J.T. Snow,700000,First Baseman,Los Angeles Angels
6189,1996,Jim Edmonds,550000,Outfielder,Los Angeles Angels
6190,1996,Bryan Harvey,500000,Pitcher,Los Angeles Angels
6191,1996,Tim Wallach,400000,Third Baseman,Los Angeles Angels
6192,1996,Troy Percival,330000,Pitcher,Los Angeles Angels
6193,1996,Damion Easley,305000,Second Baseman,Los Angeles Angels
6194,1996,Jack Howell,300000,Third Baseman,Los Angeles Angels
6195,1996,Rex Hudler,300000,Second Baseman,Los Angeles Angels
6196,1996,Garret Anderson,250000,Outfielder,Los Angeles Angels
6197,1996,Dick Schofield,250000,Shortstop,Los Angeles Angels
6198,1996,Don Slaught,250000,Catcher,Los Angeles Angels
6199,1996,Steve Ontiveros,225000,Pitcher,Los Angeles Angels
6200,1996,Mike Aldrete,200000,First Baseman,Los Angeles Angels
6201,1996,Shawn Boskie,200000,Pitcher,Los Angeles Angels
6202,1996,Scott Sanderson,200000,Pitcher,Los Angeles Angels
6203,1996,Jorge Fabregas,175000,Catcher,Los Angeles Angels
6204,1996,Mark Eichhorn,160000,Pitcher,Los Angeles Angels
6205,1996,Mike James,150000,Pitcher,Los Angeles Angels
6206,1996,Mark Holzemer,117500,Pitcher,Los Angeles Angels
6207,1996,Ken Edenfield,112000,Pitcher,Los Angeles Angels
6208,1996,George Arias,109000,Third Baseman,Los Angeles Angels
6209,1996,Tim Harkrider,109000,Shortstop,Los Angeles Angels
6210,1996,Doug Drabek,5050000,Pitcher,Houston Astros
6211,1996,Jeff Bagwell,4875000,First Baseman,Houston Astros
6212,1996,Greg Swindell,4450000,Pitcher,Houston Astros
6213,1996,Derek Bell,2600000,Outfielder,Houston Astros
6214,1996,Craig Biggio,2000000,Second Baseman,Houston Astros
6215,1996,Rick Wilkins,1550000,Catcher,Houston Astros
6216,1996,Sean Berry,995000,Third Baseman,Houston Astros
6217,1996,Darryl Kile,750000,Pitcher,Houston Astros
6218,1996,Derrick May,750000,Outfielder,Houston Astros
6219,1996,Shane Reynolds,330000,Pitcher,Houston Astros
6220,1996,Bill Spiers,325000,Second Baseman,Houston Astros
6221,1996,Tony Eusebio,300000,Catcher,Houston Astros
6222,1996,Todd Jones,300000,Pitcher,Houston Astros
6223,1996,John Cangelosi,280000,Outfielder,Houston Astros
6224,1996,Mike Hampton,275000,Pitcher,Houston Astros
6225,1996,Anthony Young,275000,Pitcher,Houston Astros
6226,1996,Ricky Gutierrez,235000,Shortstop,Houston Astros
6227,1996,Doug Brocail,220000,Pitcher,Houston Astros
6228,1996,John Hudek,210000,Pitcher,Houston Astros
6229,1996,Orlando Miller,205000,Shortstop,Houston Astros
6230,1996,James Mouton,196000,Outfielder,Houston Astros
6231,1996,Brian L. Hunter,180000,Outfielder,Houston Astros
6232,1996,Jeff Tabaka,165000,Pitcher,Houston Astros
6233,1996,Mike Simms,160000,Outfielder,Houston Astros
6234,1996,Alvin Morman,109000,Pitcher,Houston Astros
6235,1996,Mark Small,109000,Pitcher,Houston Astros
6236,1996,Mark McGwire,7000000,First Baseman,Oakland Athletics
6237,1996,Terry Steinbach,4200000,Catcher,Oakland Athletics
6238,1996,Mike Bordick,1850000,Shortstop,Oakland Athletics
6239,1996,Geronimo Berroa,1150000,Outfielder,Oakland Athletics
6240,1996,Scott Brosius,955000,Third Baseman,Oakland Athletics
6241,1996,Pedro Munoz,595000,Outfielder,Oakland Athletics
6242,1996,Phil Plantier,500000,Outfielder,Oakland Athletics
6243,1996,Jim Corsi,400000,Pitcher,Oakland Athletics
6244,1996,Todd Van Poppel,318000,Pitcher,Oakland Athletics
6245,1996,Brent Gates,290000,Shortstop,Oakland Athletics
6246,1996,Buddy Groom,195000,Pitcher,Oakland Athletics
